fs,D0,N0,D1,N1,D2,N2,R
-26.709960937500007,(-0.4298660159111023+0.914381206035614j),(-0.005581018980592489+0.00048196196439675987j),(-0.43192678689956665+0.9147779941558838j),(-0.005755090154707432+0.0006251844461075962j),(-0.4340776205062866+0.9145848155021667j),(-0.0016699132975190878+0.001217723940499127j),(0.9775776267051697+0.0005817131604999304j)
-26.701171874999996,(-0.4956648051738739+0.8807865381240845j),(-0.0055396948009729385+0.00047701579751446843j),(-0.49776631593704224+0.8812578916549683j),(-0.005717892665416002+0.0006228038691915572j),(-0.4999127984046936+0.8809959292411804j),(-0.0016381782479584217+0.001225239597260952j),(0.9775838255882263+0.0005734376609325409j)
-26.692382812499993,(-0.5587720274925232+0.8424670696258545j),(-0.005497423466295004+0.0004719926801044494j),(-0.5609107613563538+0.843005895614624j),(-0.0056800032034516335+0.0006204321980476379j),(-0.5630451440811157+0.8426743745803833j),(-0.0016058976761996746+0.0012325652642175555j),(0.977593719959259+0.0005648419610224664j)
-26.68359375,(-0.6188494563102722+0.7996324896812439j),(-0.005454209633171558+0.00046689476585015655j),(-0.6210218667984009+0.8002315759658813j),(-0.005641429219394922+0.0006180619820952415j),(-0.6231363415718079+0.7998306751251221j),(-0.0015730706509202719+0.0012396910460665822j),(0.9776071310043335+0.0005558849661611021j)
-26.6748046875,(-0.6755757927894592+0.7525169253349304j),(-0.005410071462392807+0.0004617256054189056j),(-0.6777778267860413+0.7531684637069702j),(-0.005602188874036074+0.0006156961899250746j),(-0.6798648834228516+0.7526992559432983j),(-0.0015397093957290053+0.0012466219486668706j),(0.9776241779327393+0.0005466568982228637j)
-26.666015625000007,(-0.7286486029624939+0.7013770341873169j),(-0.0053650191985070705+0.000456482928711921j),(-0.7308762073516846+0.7020732760429382j),(-0.005562279839068651+0.0006133368005976081j),(-0.7329290509223938+0.7015367150306702j),(-0.001505817985162139+0.0012533512199297547j),(0.9776448607444763+0.0005372163141146302j)
-26.657226562499996,(-0.7777857780456543+0.6464910507202148j),(-0.005319060292094946+0.00045117372064851224j),(-0.7800340056419373+0.6472235321998596j),(-0.005521717946976423+0.0006109937676228583j),(-0.7820466160774231+0.646621823310852j),(-0.0014714081771671772+0.001259876531548798j),(0.977669358253479+0.000527403608430177j)
-26.648437499999993,(-0.8227266073226929+0.5881565809249878j),(-0.005272217560559511+0.0004457965842448175j),(-0.8249908685684204+0.5889174938201904j),(-0.00548052741214633+0.0006086531793698668j),(-0.8269574642181396+0.5882529616355896j),(-0.0014364848611876369+0.0012662025401368737j),(0.9776975512504578+0.000517265172675252j)
-26.6396484375,(-0.8632339239120483+0.5266900062561035j),(-0.005224493332207203+0.0004403507919050753j),(-0.8655092716217041+0.5274708271026611j),(-0.005438694730401039+0.0006063177715986967j),(-0.867424488067627+0.526746392250061j),(-0.0014010571176186204+0.00127231958322227j),(0.977729320526123+0.0005068730679340661j)
-26.630859375000004,(-0.8990947604179382+0.46242356300354004j),(-0.005175904370844364+0.00043483826448209584j),(-0.9013758897781372+0.46321606636047363j),(-0.0053962478414177895+0.0006040014559403062j),(-0.9032352566719055+0.4624354839324951j),(-0.0013651307672262192+0.0012782302219420671j),(0.9777646660804749+0.0004962897510267794j)
-26.622070312499996,(-0.9301217198371887+0.3957041800022125j),(-0.005126469768583775+0.00042926683090627193j),(-0.9324032068252563+0.3965003490447998j),(-0.005353197921067476+0.0006016941624693573j),(-0.9342029690742493+0.39566749334335327j),(-0.0013287168694660068+0.0012839295668527484j),(0.977803647518158+0.00048534703091718256j)
-26.61328124999999,(-0.9561538100242615+0.32689136266708374j),(-0.005076198372989893+0.00042363532702438533j),(-0.9584299921989441+0.32768315076828003j),(-0.005309547297656536+0.0005993994418531656j),(-0.9601667523384094+0.3268028497695923j),(-0.00129182159435004+0.0012894186656922102j),(0.9778463840484619+0.0004740439762827009j)
-26.604492187500004,(-0.9770573377609253+0.2563556432723999j),(-0.005025103222578764+0.0004179429670330137j),(-0.9793221950531006+0.2571354806423187j),(-0.005265308544039726+0.0005971103091724217j),(-0.980993390083313+0.2562125325202942j),(-0.0012544553028419614+0.001294693793170154j),(0.9778926372528076+0.00046266530989669263j)
-26.595703124999996,(-0.9927260279655457+0.18447579443454742j),(-0.004973194096237421+0.0004121889651287347j),(-0.9949740767478943+0.18523605167865753j),(-0.005220505874603987+0.0005948373000137508j),(-0.9965776205062866+0.18427619338035583j),(-0.0012166225351393223+0.0012997558806091547j),(0.9779425859451294+0.00045091522042639554j)
-26.586914062500004,(-1.0030826330184937+0.11163732409477234j),(-0.004920495208352804+0.00040638286736793816j),(-1.005307674407959+0.11237100511789322j),(-0.005175134167075157+0.0005925814621150494j),(-1.0068422555923462+0.11137966811656952j),(-0.00117833586409688+0.0013045982923358679j),(0.9779961705207825+0.0004389530513435602j)
-26.578125000000007,(-1.0080784559249878+0.0382302887737751j),(-0.004867013078182936+0.00040051867836155j),(-1.0102742910385132+0.03893089294433594j),(-0.005129218101501465+0.0005903409328311682j),(-1.011738896369934+0.03791416808962822j),(-0.0011396039044484496+0.0013092219596728683j),(0.9780531525611877+0.00042684117215685546j)
-26.5693359375,(-1.0076935291290283-0.03535298630595207j),(-0.00481276772916317+0.00039460352854803205j),(-1.0098543167114258-0.034691695123910904j),(-0.0050827679224312305+0.0005881139077246189j),(-1.0112485885620117-0.03572749346494675j),(-0.0011004317784681916+0.001313627464696765j),(0.9781138300895691+0.00041432512807659805j)
-26.560546874999993,(-1.0019365549087524-0.10871993750333786j),(-0.004757771268486977+0.0003886406484525651j),(-1.0040562152862549-0.10810372978448868j),(-0.005035790149122477+0.0005859024240635335j),(-1.0053809881210327-0.10915187746286392j),(-0.001060832291841507+0.001317812711931765j),(0.9781780242919922+0.00040163195808418095j)
-26.551757812499996,(-0.9908459782600403-0.18147987127304077j),(-0.00470203859731555+0.0003826267784461379j),(-0.9929181933403015-0.1809137612581253j),(-0.004988298751413822+0.0005837117205373943j),(-0.994174063205719-0.1819678694009781j),(-0.0010208126623183489+0.001321772113442421j),(0.978245735168457+0.00038874539313837886j)
-26.542968750000004,(-0.9744876027107239-0.2532458007335663j),(-0.004645579494535923+0.0003765608707908541j),(-0.9765066504478455-0.25273439288139343j),(-0.00494030537083745+0.0005815380718559027j),(-0.9776948690414429-0.2537877559661865j),(-0.0009803796419873834+0.0013255063677206635j),(0.9783169031143188+0.00037557267933152616j)
-26.5341796875,(-0.9529560208320618-0.3236371576786041j),(-0.004588422831147909+0.00037045637145638466j),(-0.95491623878479-0.32318437099456787j),(-0.004891830962151289+0.0005793835152871907j),(-0.9560386538505554-0.32422974705696106j),(-0.0009395472006872296+0.0013290157075971365j),(0.9783915877342224+0.0003622343938332051j)
-26.525390625,(-0.9263731241226196-0.392281174659729j),(-0.004530568141490221+0.00036430152249522507j),(-0.9282687306404114-0.39189019799232483j),(-0.0048428745940327644+0.0005772514850832522j),(-0.9293279051780701-0.39292141795158386j),(-0.0008983232546597719+0.0013322968734428287j),(0.9784696102142334+0.00034869409864768386j)
-26.516601562499996,(-0.8948877453804016-0.45881542563438416j),(-0.004472039639949799+0.00035811090492643416j),(-0.8967130184173584-0.4584885537624359j),(-0.00479346327483654+0.0005751366843469441j),(-0.8977113962173462-0.45949888229370117j),(-0.0008567164768464863+0.001335349166765809j),(0.9785513281822205+0.0003348885802552104j)
-26.507812499999996,(-0.8586739897727966-0.522888720035553j),(-0.0044128564186394215+0.000351880764355883j),(-0.8604238629341125-0.5226282477378845j),(-0.004743598867207766+0.0005730463308282197j),(-0.8613643646240234-0.5236109495162964j),(-0.000814731465652585+0.0013381722383201122j),(0.9786362051963806+0.0003209167916793376j)
-26.499023437499993,(-0.8179315328598022-0.5841644406318665j),(-0.004353024996817112+0.0003456037084106356j),(-0.8196010589599609-0.583971381187439j),(-0.004693301394581795+0.0005709760007448494j),(-0.8204869627952576-0.5849204659461975j),(-0.0007723867893218994+0.001340762828476727j),(0.9787245988845825+0.00030666086240671575j)
-26.490234375000007,(-0.7728832364082336-0.6423210501670837j),(-0.004292570985853672+0.00033929964411072433j),(-0.7744676470756531-0.6421962380409241j),(-0.004642581567168236+0.0005689255776815116j),(-0.7753024101257324-0.6431058645248413j),(-0.0007296879193745553+0.0013431200059130788j),(0.9788162112236023+0.00029230996733531356j)
-26.481445312500004,(-0.7237746119499207-0.6970549821853638j),(-0.004231504164636135+0.00033295535831712186j),(-0.7252694368362427-0.6969977617263794j),(-0.00459145475178957+0.0005669045494869351j),(-0.7260566353797913-0.6978622078895569j),(-0.0006866437615826726+0.0013452458661049604j),(0.9789110422134399+0.00027780773234553635j)
-26.472656249999996,(-0.6708720922470093-0.7480805516242981j),(-0.004169844090938568+0.0003265810664743185j),(-0.6722733378410339-0.7480902075767517j),(-0.004539930261671543+0.0005649069207720459j),(-0.6730167865753174-0.748904287815094j),(-0.0006432643276639283+0.001347132958471775j),(0.9790093898773193+0.00026297688600607216j)
-26.4638671875,(-0.6144616007804871-0.7951328754425049j),(-0.004107602871954441+0.00032017286866903305j),(-0.6157656908035278-0.7952080368995667j),(-0.004488019738346338+0.0005629322258755565j),(-0.6164692044258118-0.7959669828414917j),(-0.0005995607352815568+0.0013487872201949358j),(0.9791107177734375+0.0002480622788425535j)
-26.455078125,(-0.554847240447998-0.8379687070846558j),(-0.004044802859425545+0.0003137394378427416j),(-0.5560510754585266-0.8381071090698242j),(-0.004435742739588022+0.0005609883228316903j),(-0.5567182302474976-0.838806688785553j),(-0.0005555424722842872+0.0013502038782462478j),(0.9792153239250183+0.00023295871505979449j)
-26.446289062499996,(-0.4923493266105652-0.876367449760437j),(-0.003981453832238913+0.00030727603007107973j),(-0.4934498071670532-0.8765662908554077j),(-0.004383113235235214+0.0005590677028521895j),(-0.49408480525016785-0.8772028684616089j),(-0.0005112190847285092+0.0013513810699805617j),(0.9793230295181274+0.00021770090097561479j)
-26.437499999999993,(-0.4273022711277008-0.9101327657699585j),(-0.003917580936104059+0.0003007896593771875j),(-0.4282972812652588-0.9103891253471375j),(-0.004330141004174948+0.0005571701913140714j),(-0.4289035201072693-0.910959005355835j),(-0.0004666019231081009+0.0013523187953978777j),(0.9794337749481201+0.00020231757662259042j)
-26.428710937500007,(-0.3600538372993469-0.9390929937362671j),(-0.003853199305012822+0.0002942796272691339j),(-0.36094149947166443-0.9394029974937439j),(-0.004276839084923267+0.0005553050432354212j),(-0.3615225851535797-0.9399039149284363j),(-0.00042169957305304706+0.0013530174037441611j),(0.9795478582382202+0.00018672808073461056j)
-26.419921875,(-0.2909621596336365-0.9631026983261108j),(-0.0037883231416344643+0.000287747650872916j),(-0.2917409837245941-0.9634618759155273j),(-0.004223225638270378+0.000553470163140446j),(-0.2923000752925873-0.9638918042182922j),(-0.00037652227911166847+0.0013534765457734466j),(0.9796645641326904+0.0001710226497380063j)
-26.411132812499993,(-0.22039426863193512-0.9820425510406494j),(-0.0037229720037430525+0.0002811960002873093j),(-0.22106322646141052-0.9824461340904236j),(-0.004169313237071037+0.0005516646197065711j),(-0.22160369157791138-0.9828036427497864j),(-0.00033108692150563+0.001353693543933332j),(0.9797844290733337+0.00015515845734626055j)
-26.402343749999996,(-0.14872393012046814-0.9958203434944153j),(-0.003657163819298148+0.00027462569414637983j),(-0.14928291738033295-0.9962631464004517j),(-0.004115115385502577+0.0005498864920809865j),(-0.149807408452034-0.9965475797653198j),(-0.0002853906189557165+0.0013536675833165646j),(0.9799072742462158+0.00013915071031078696j)
-26.393554687500004,(-0.07633006572723389-1.0043712854385376j),(-0.003590913722291589+0.0002680393517948687j),(-0.07677903026342392-1.0048481225967407j),(-0.004060644656419754+0.0005481375847011805j),(-0.07729014754295349-1.0050591230392456j),(-0.00023945742577780038+0.0013533973833546042j),(0.9800329208374023+0.00012299352965783328j)
-26.384765625,(-0.003594264853745699-1.0076584815979004j),(-0.0035242391750216484+0.0002614435798022896j),(-0.003933750558644533-1.0081636905670166j),(-0.004005919676274061+0.0005464231944642961j),(-0.004433623980730772-1.008301854133606j),(-0.00019329025235492736+0.0013528864365071058j),(0.9801612496376038+0.00010672935604816303j)
-26.3759765625,(0.06910133361816406-1.0056723356246948j),(-0.003457161597907543+0.00025482973433099687j),(0.0688701644539833-1.0061999559402466j),(-0.0039509497582912445+0.0005447425064630806j),(0.06837955117225647-1.0062668323516846j),(-0.0001469022099627182+0.0013521292712539434j),(0.980292558670044+9.033825335791335e-05j)
-26.367187500000004,(0.14137528836727142-0.9984320402145386j),(-0.003389698453247547+0.00024820820544846356j),(0.14125072956085205-0.9989756345748901j),(-0.0038957525976002216+0.0005430920282378793j),(0.14076808094978333-0.9989726543426514j),(-0.00010030272096628323+0.0013511280994862318j),(0.9804264903068542+7.383281626971439e-05j)
-26.358398437499996,(0.21284963190555573-0.9859828948974609j),(-0.003321865340694785+0.00024158187443390489j),(0.21282993257045746-0.98653644323349j),(-0.0038403384387493134+0.0005414768238551915j),(0.21235407888889313-0.9864665269851685j),(-5.3502062655752525e-05+0.001349882804788649j),(0.980563223361969+5.721692286897451e-05j)
-26.349609374999993,(0.2831519544124603-0.9683986902236938j),(-0.003253678325563669+0.0002349441492697224j),(0.28323426842689514-0.9689559936523438j),(-0.003784727770835161+0.0005398939247243106j),(0.2827647030353546-0.9688221216201782j),(-6.5136591729242355e-06+0.0013483893126249313j),(0.9807021617889404+4.045399691676721e-05j)
-26.340820312499996,(0.35191646218299866-0.9457794427871704j),(-0.0031851620879024267+0.00022830547823105007j),(0.35209789872169495-0.9463340640068054j),(-0.0037289292085915804+0.0005383476964198053j),(0.3516344130039215-0.9461398720741272j),(4.065155371790752e-05+0.0013466530945152044j),(0.9808439612388611+2.3649654394830577e-05j)
-26.332031250000004,(0.4187866449356079-0.918251097202301j),(-0.003116328502073884+0.00022166504641063511j),(0.4190638065338135-0.9187972545623779j),(-0.003672961611300707+0.0005368339479900897j),(0.41860663890838623-0.9185465574264526j),(8.798624912742525e-05+0.0013446698430925608j),(0.980988085269928+6.66839969198918e-06j)
-26.323242187499996,(0.48341697454452515-0.8859654664993286j),(-0.003047199919819832+0.00021502278104890138j),(0.48378613591194153-0.886496901512146j),(-0.0036168398801237345+0.000535356521140784j),(0.48333579301834106-0.8861947059631348j),(0.00013547384878620505+0.0013424380449578166j),(0.9811347723007202-1.0378560546087101e-05j)
-26.314453125,(0.5454743504524231-0.8490985631942749j),(-0.0029777996242046356+0.00020838268392253667j),(0.5459312200546265-0.8496094346046448j),(-0.0035605758894234896+0.0005339161725714803j),(0.5454888939857483-0.8492609262466431j),(0.00018311315216124058+0.001339960959739983j),(0.9812836647033691-2.750458770606201e-05j)
-26.3056640625,(0.6046403646469116-0.8078498840332031j),(-0.0029081308748573065+0.00020174503151793033j),(0.6051804423332214-0.808334469795227j),(-0.003504184540361166+0.0005325112142600119j),(0.6047475934028625-0.8079452514648438j),(0.00023088109446689487+0.001337238005362451j),(0.9814350605010986-4.469339910428971e-05j)
-26.296874999999996,(0.6606120467185974-0.7624413967132568j),(-0.002838227665051818+0.00019511244317982346j),(0.6612306833267212-0.7628948092460632j),(-0.0034476835280656815+0.000531145662534982j),(0.6608090400695801-0.762470006942749j),(0.0002787767443805933+0.0013342640595510602j),(0.9815884232521057-6.198509800015017e-05j)
-26.288085937500004,(0.7131047248840332-0.7131159901618958j),(-0.0027681011706590652+0.0001884881203295663j),(0.7137966156005859-0.7135328650474548j),(-0.003391086822375655+0.0005298151518218219j),(0.7133884429931641-0.713079571723938j),(0.0003267830761615187+0.0013310478534549475j),(0.9817441701889038-7.938386261230335e-05j)
-26.279296875000007,(0.7618518471717834-0.6601364612579346j),(-0.0026977723464369774+0.00018187498790211976j),(0.7626116275787354-0.6605125665664673j),(-0.0033344014082103968+0.0005285262013785541j),(0.7622190713882446-0.6600367426872253j),(0.00037489039823412895+0.0013275820529088378j),(0.9819017052650452-9.683979442343116e-05j)
-26.2705078125,(0.8066074252128601-0.6037840247154236j),(-0.0026272539980709553+0.00017527084855828434j),(0.8074295520782471-0.6041148900985718j),(-0.0032776547595858574+0.000527277123183012j),(0.8070560693740845-0.6036231517791748j),(0.0004230875929351896+0.0013238698011264205j),(0.9820616841316223-0.0001143622794188559j)
-26.261718750000004,(0.84714674949646-0.5443565249443054j),(-0.002556578256189823+0.00016868297825567424j),(0.8480257391929626-0.544638454914093j),(-0.003220853628590703+0.0005260643665678799j),(0.8476740121841431-0.5441374778747559j),(0.00047136397915892303+0.001319911447353661j),(0.982223391532898-0.0001318997674388811j)
-26.252929687499996,(0.8832680583000183-0.4821667969226837j),(-0.0024857493117451668+0.00016210865578614175j),(0.8841981887817383-0.4823966324329376j),(-0.0031640133820474148+0.0005248926463536918j),(0.8838711977005005-0.48189327120780945j),(0.0005197086138650775+0.0013157055946066976j),(0.9823870658874512-0.00014955271035432816j)
-26.244140625000004,(0.9147923588752747-0.4175417125225067j),(-0.0024147999938577414+0.00015554977289866656j),(0.9157677888870239-0.4177166223526001j),(-0.003107150550931692+0.0005237652221694589j),(0.915469229221344-0.41721752285957336j),(0.0005681107868440449+0.0013112527085468173j),(0.9825524687767029-0.00016721306019462645j)
-26.235351562499996,(0.9415658712387085-0.3508194088935852j),(-0.0023437393829226494+0.00014901254326105118j),(0.94258052110672-0.3509371876716614j),(-0.0030502795707434416+0.0005226744688116014j),(0.9423139095306396-0.35044899582862854j),(0.0006165546365082264+0.001306552323512733j),(0.9827198386192322-0.00018498431018088013j)
-26.2265625,(0.9634588360786438-0.28234803676605225j),(-0.002272586105391383+0.00014249094238039106j),(0.9645068049430847-0.2824070453643799j),(-0.002993414644151926+0.0005216276622377336j),(0.9642756581306458-0.28193604946136475j),(0.0006650357390753925+0.001301606185734272j),(0.9828886389732361-0.00020276244322303683j)
-26.217773437500004,(0.9803677797317505-0.21248379349708557j),(-0.0022013636771589518+0.0001359958405373618j),(0.9814432263374329-0.21248292922973633j),(-0.0029365720693022013+0.0005206239293329418j),(0.98125159740448-0.21203555166721344j),(0.000713538087438792+0.0012964156921952963j),(0.983059287071228-0.00022057392925489694j)
-26.208984374999996,(0.9922147393226624-0.14158950746059418j),(-0.00213009025901556+0.00012952818360645324j),(0.9933118224143982-0.1415281444787979j),(-0.002879764884710312+0.0005196583224460483j),(0.9931634068489075-0.1411101073026657j),(0.0007620545220561326+0.0012909790966659784j),(0.9832313656806946-0.00023844742099754512j)
-26.20019531250001,(0.9989484548568726-0.07003169506788254j),(-0.0020587861072272062+0.00012308369332458824j),(1.0000619888305664-0.06990982592105865j),(-0.002823013812303543+0.0005187350325286388j),(0.9999598860740662-0.0695270448923111j),(0.0008105674642138183+0.0012852984946221113j),(0.9834049344062805-0.0002563462476246059j)
-26.191406250000007,(1.0005437135696411+0.001820320263504982j),(-0.0019874663557857275+0.0001166680667665787j),(1.0016682147979736+0.0020020403899252415j),(-0.002766324207186699+0.0005178619176149368j),(1.0016162395477295+0.002344628097489476j),(0.0008590708603151143+0.001279372489079833j),(0.9835799932479858-0.0002742313372436911j)
-26.182617187500004,(0.9970026016235352+0.0735967755317688j),(-0.0019161544041708112+0.00011028526932932436j),(0.9981323480606079+0.0738372802734375j),(-0.0027097181882709265+0.0005170282674953341j),(0.9981339573860168+0.07413472980260849j),(0.0009075520792976022+0.0012732050381600857j),(0.9837562441825867-0.0002923573774751276j)
-26.173828124999993,(0.9883522391319275+0.14492911100387573j),(-0.0018448656192049384+0.0001039315466186963j),(0.9894828796386719+0.14522719383239746j),(-0.0026532085612416267+0.0005162362358532846j),(0.9895407557487488+0.14547495543956757j),(0.0009559981408528984+0.0012667914852499962j),(0.9839338064193726-0.00031037311418913305j)
-26.165039062500007,(0.9746472239494324+0.21545283496379852j),(-0.001773620257154107+9.761510591488332e-05j),(0.9757736921310425+0.2158060520887375j),(-0.0025968102272599936+0.0005154961254447699j),(0.9758909940719604+0.2160007655620575j),(0.0010044011287391186+0.0012601367197930813j),(0.9841124415397644-0.00032826888491399586j)
-26.15625,(0.9559670686721802+0.28480780124664307j),(-0.0017024396220222116+9.133508137892932e-05j),(0.9570850133895874+0.28521397709846497j),(-0.002540536690503359+0.0005147916381247342j),(0.9572641849517822+0.28535211086273193j),(0.0010527473641559482+0.001253240741789341j),(0.9842923283576965-0.00034629376023076475j)
-26.147460937499996,(0.9324164390563965+0.35264119505882263j),(-0.0016313411761075258+8.508864266332239e-05j),(0.9335218667984009+0.3530972898006439j),(-0.00248440052382648+0.0005141367437317967j),(0.9337651133537292+0.3531762957572937j),(0.0011010249145328999+0.001246105064637959j),(0.9844731688499451-0.0003643985837697983j)
-26.138671875000004,(0.904124915599823+0.4186091423034668j),(-0.0015603424981236458+7.888686377555132e-05j),(0.9052143096923828+0.4191116690635681j),(-0.002428421750664711+0.0005135287065058947j),(0.905523419380188+0.4191296696662903j),(0.0011492238845676184+0.001238727243617177j),(0.9846547245979309-0.0003824719169642776j)
-26.129882812499993,(0.8712459802627563+0.48237770795822144j),(-0.0014894630294293165+7.272765651578084e-05j),(0.872315526008606+0.48292312026023865j),(-0.002372614573687315+0.0005129643832333386j),(0.8726924061775208+0.4828789532184601j),(0.0011973341461271048+0.0012311097234487534j),(0.9848374128341675-0.0004005674854852259j)
-26.12109375,(0.8339558243751526+0.5436260104179382j),(-0.0014187259366735816+6.660755752818659e-05j),(0.8350028395652771+0.5442102551460266j),(-0.0023169892374426126+0.0005124480230733752j),(0.8354480266571045+0.5441029667854309j),(0.001245341612957418+0.0012232561130076647j),(0.9850208759307861-0.00041861122008413076j)
-26.112304687500004,(0.7924525141716003+0.6020461320877075j),(-0.0013481448404490948+6.053421748219989e-05j),(0.7934743165969849+0.6026648879051208j),(-0.0022615594789385796+0.0005119742709212005j),(0.7939884066581726+0.6024946570396423j),(0.001293236156925559+0.0012151628034189343j),(0.9852049350738525-0.0004367284127511084j)
-26.103515624999996,(0.7469550967216492+0.6573460102081299j),(-0.001277743955142796+5.4511903726961464e-05j),(0.7479496002197266+0.6579947471618652j),(-0.002206348581239581+0.0005115511012263596j),(0.7485325336456299+0.6577624082565308j),(0.0013410068349912763+0.0012068366631865501j),(0.9853895902633667-0.0004547402204480022j)
-26.0947265625,(0.6977022290229797+0.70924973487854j),(-0.001207538414746523+4.8534722736803815e-05j),(0.6986676454544067+0.7099236249923706j),(-0.0021513665560632944+0.0005111751961521804j),(0.6993188858032227+0.70963054895401j),(0.0013886436354368925+0.0011982726864516735j),(0.9855749011039734-0.0004729132051579654j)
-26.085937499999996,(0.6449506878852844+0.7574998736381531j),(-0.0011375491740182042+4.2609204683685675e-05j),(0.6458857655525208+0.7581942677497864j),(-0.0020966227166354656+0.0005108427139930427j),(0.646604597568512+0.7578423023223877j),(0.001436134916730225+0.0011894756462424994j),(0.9857606887817383-0.0004910611896775663j)
-26.0771484375,(0.5889747142791748+0.8018582463264465j),(-0.0010677960235625505+3.6740977520821616e-05j),(0.5898785591125488+0.8025679588317871j),(-0.0020421412773430347+0.0005105602904222906j),(0.5906633138656616+0.8021601438522339j),(0.0014834674075245857+0.001180446008220315j),(0.985946774482727-0.0005091053317300975j)
-26.068359375000004,(0.5300639271736145+0.8421069979667664j),(-0.0009982886258512735+3.092396218562499e-05j),(0.5309356451034546+0.8428272008895874j),(-0.001987926661968231+0.0005103255971334875j),(0.5317842960357666+0.8423663973808289j),(0.0015306322602555156+0.001171184005215764j),(0.9861331582069397-0.0005270511610433459j)
-26.059570312499996,(0.468521386384964+0.8780495524406433j),(-0.0009290592861361802+2.516154017939698e-05j),(0.469361275434494+0.8787751197814941j),(-0.0019340019207447767+0.0005101400893181562j),(0.47027111053466797+0.8782656788825989j),(0.0015776169020682573+0.001161692664027214j),(0.9863199591636658-0.0005451324977912009j)
-26.05078125,(0.4046632945537567+0.9095120429992676j),(-0.0008601187146268785+1.9462515410850756e-05j),(0.4054713547229767+0.9102378487586975j),(-0.0018803743878379464+0.0005099984700791538j),(0.4064394533634186+0.9096841812133789j),(0.0016244130674749613+0.0011519745457917452j),(0.9865065813064575-0.0005632833926938474j)
-26.041992187499996,(0.3388163149356842+0.9363433122634888j),(-0.0007914854795671999+1.381957463308936e-05j),(0.3395930230617523+0.9370647072792053j),(-0.0018270616419613361+0.0005099083064123988j),(0.3406158983707428+0.9364717602729797j),(0.0016710059717297554+0.0011420253431424499j),(0.9866936206817627-0.0005812799208797514j)
-26.033203125000004,(0.2713159918785095+0.9584162831306458j),(-0.000723181467037648+8.240420356742106e-06j),(0.2720625698566437+0.9591285586357117j),(-0.0017740755574777722+0.0005098680267110467j),(0.2731360197067261+0.9585017561912537j),(0.0017173871165141463+0.0011318521574139595j),(0.986880362033844-0.000599253864493221j)
-26.024414062500004,(0.2025056779384613+0.9756281971931458j),(-0.0006552255363203585+2.725141030168743e-06j),(0.20322325825691223+0.9763268828392029j),(-0.0017214341787621379+0.0005098739638924599j),(0.2043427675962448+0.9756724238395691j),(0.0017635439289733768+0.0011214533587917686j),(0.9870671629905701-0.0006173038855195045j)
-26.015625,(0.13273385167121887+0.9879013299942017j),(-0.000587634916882962-2.7266337383480277e-06j),(0.13342402875423431+0.9885820746421814j),(-0.0016691485652700067+0.0005099286790937185j),(0.13458478450775146+0.9879060983657837j),(0.0018094666302204132+0.0011108325561508536j),(0.987253725528717-0.0006352319032885134j)
-26.0068359375,(0.062353234738111496+0.9951823353767395j),(-0.0005204266053624451-8.10686015029205e-06j),(0.06301765888929367+0.9958410859107971j),(-0.0016172333853319287+0.0005100309499539435j),(0.06421441584825516+0.9951503276824951j),(0.0018551467219367623+0.0010999903315678239j),(0.9874401688575745-0.0006532511324621737j)
-25.998046874999996,(-0.008281414397060871+0.9974440932273865j),(-0.00045361564843915403-1.3422995834844187e-05j),(-0.007640776224434376+0.9980771541595459j),(-0.0015657020267099142+0.0005101847345940769j),(-0.006413722410798073+0.9973780512809753j),(0.0019005691865459085+0.0010889291297644377j),(0.9876261353492737-0.0006711732130497694j)
-25.9892578125,(-0.07881570607423782+0.9946836233139038j),(-0.00038722873432561755-1.8664943127078004e-05j),(-0.07819639146327972+0.9952874779701233j),(-0.0015145656652748585+0.0005103903822600842j),(-0.0769449844956398+0.9945877194404602j),(0.001945724943652749+0.0010776479030027986j),(0.987811803817749-0.0006890058284625411j)
-25.980468750000007,(-0.14889581501483917+0.9869240522384644j),(-0.0003212791634723544-2.3837070330046117e-05j),(-0.1482955664396286+0.9874959588050842j),(-0.0014638458378612995+0.0005106374737806618j),(-0.14702603220939636+0.9868022799491882j),(0.0019906051456928253+0.0010661515407264233j),(0.9879968762397766-0.0007068604463711381j)
-25.9716796875,(-0.21817173063755035+0.9742130637168884j),(-0.0002557846310082823-2.8934504371136427e-05j),(-0.21758800745010376+0.9747503399848938j),(-0.0014135491801425815+0.0005109399789944291j),(-0.2163066864013672+0.9740701913833618j),(0.002035195240750909+0.0010544409742578864j),(0.9881814122200012-0.0007248081965371966j)
-25.962890625000004,(-0.2862980365753174+0.956623375415802j),(-0.00019076491298619658-3.3955111575778574e-05j),(-0.28572821617126465+0.9571236968040466j),(-0.0013636890798807144+0.0005112894577905536j),(-0.2844417989253998+0.9564642310142517j),(0.0020794908050447702+0.001042519579641521j),(0.9883652925491333-0.0007426422671414912j)
-25.954101562499996,(-0.3529364764690399+0.9342513084411621j),(-0.00012623658403754234-3.8899695937288925e-05j),(-0.352378249168396+0.9347130060195923j),(-0.0013142806710675359+0.0005116907996125519j),(-0.3510929048061371+0.9340813755989075j),(0.0021234757732599974+0.001030385261401534j),(0.9885485172271729-0.0007603764533996582j)
