fs,D0,N0,D1,N1,D2,N2,R
2.074218749999999,(0.809848964214325-0.6505070328712463j),(0.06170886754989624+0.0001357065193587914j),(0.8352299928665161-0.6612486839294434j),(0.06839141249656677-7.21114338375628e-05j),(0.8506959080696106-0.6620398759841919j),(0.03820771723985672-0.0007753302925266325j),(0.895695686340332+0.01178291067481041j)
2.0830078125000004,(0.8060703277587891-0.6541580557823181j),(0.06161147728562355+0.00013598112855106592j),(0.8315133452415466-0.6652345657348633j),(0.06830720603466034-7.23635166650638e-05j),(0.8471675515174866-0.6670783758163452j),(0.038166116923093796-0.0007780274609103799j),(0.8956865668296814+0.011897029355168343j)
2.0917968750000013,(0.8022677302360535-0.6578152775764465j),(0.061513759195804596+0.0001362460316158831j),(0.8277578949928284-0.6692071557044983j),(0.06822270900011063-7.261233258759603e-05j),(0.8436092734336853-0.6720970869064331j),(0.03812437504529953-0.0007807182264514267j),(0.895679235458374+0.012010949663817883j)
2.100585937500002,(0.7984378933906555-0.6614829897880554j),(0.061415720731019974+0.00013650288747157902j),(0.8239607214927673-0.673168957233429j),(0.06813792884349823-7.286007894435897e-05j),(0.8400176763534546-0.677095353603363j),(0.03808249533176422-0.0007833990966901183j),(0.8956730365753174+0.012124608270823956j)
2.109374999999998,(0.7945780754089355-0.6651648283004761j),(0.06131735071539879+0.0001367653749184683j),(0.8201185464859009-0.6771231293678284j),(0.06805286556482315-7.311225635930896e-05j),(0.8363890647888184-0.6820717453956604j),(0.03804047033190727-0.0007860719924792647j),(0.895668625831604+0.01223795022815466j)
2.1181640624999987,(0.79068523645401-0.6688655614852905j),(0.061218660324811935+0.00013702317664865404j),(0.8162285089492798-0.6810727715492249j),(0.06796751916408539-7.335670670727268e-05j),(0.8327197432518005-0.6870256662368774j),(0.03799830377101898-0.0007887375541031361j),(0.89566570520401+0.012350932694971561j)
2.126953125,(0.7867559790611267-0.6725887656211853j),(0.06111964210867882+0.00013727362966164947j),(0.8122873902320862-0.6850208044052124j),(0.06788188964128494-7.360429299296811e-05j),(0.8290063738822937-0.6919560432434082j),(0.03795599192380905-0.0007913978188298643j),(0.895664393901825+0.01246355939656496j)
2.135742187500001,(0.7827870845794678-0.6763380765914917j),(0.06102030351758003+0.0001375274296151474j),(0.8082919120788574-0.688970148563385j),(0.06779597699642181-7.385388744296506e-05j),(0.8252449035644531-0.6968623399734497j),(0.03791353851556778-0.0007940511568449438j),(0.8956646919250488+0.012575753033161163j)
2.1445312500000018,(0.7787759900093079-0.6801171898841858j),(0.060920652002096176+0.00013777082494925708j),(0.80423903465271-0.6929235458374023j),(0.0677097886800766-7.40991672500968e-05j),(0.8214322328567505-0.7017439603805542j),(0.037870947271585464-0.0007966958219185472j),(0.8956666588783264+0.012687494978308678j)
2.1533203124999973,(0.7747187614440918-0.6839292645454407j),(0.06082066893577576+0.00013801372551824898j),(0.8001260161399841-0.6968837380409241j),(0.0676233246922493-7.434182043652982e-05j),(0.8175643682479858-0.7066004276275635j),(0.03782821446657181-0.0007993322797119617j),(0.8956704139709473+0.012798718176782131j)
2.1621093749999982,(0.7706129550933838-0.687777042388916j),(0.06072037294507027+0.0001382492046104744j),(0.7959496974945068-0.7008532881736755j),(0.06753657758235931-7.459045446012169e-05j),(0.8136383295059204-0.7114314436912537j),(0.03778534382581711-0.0008019654778763652j),(0.8956757187843323+0.012909586541354656j)
2.170898437499999,(0.7664543390274048-0.6916635632514954j),(0.060619764029979706+0.00013848228263668716j),(0.7917077541351318-0.7048344016075134j),(0.06744955480098724-7.483102672267705e-05j),(0.8096502423286438-0.7162367105484009j),(0.03774233162403107-0.0008045900030992925j),(0.8956829309463501+0.013019689358770847j)
2.1796875000000004,(0.7622407674789429-0.6955907940864563j),(0.06051883101463318+0.000138712435727939j),(0.7873969078063965-0.7088296413421631j),(0.06736225634813309-7.507874397560954e-05j),(0.8055968284606934-0.7210155129432678j),(0.03769918158650398-0.0008072046912275255j),(0.8956918716430664+0.013129454106092453j)
2.1884765625000013,(0.7579687833786011-0.699560821056366j),(0.06041758507490158+0.00013893820869270712j),(0.783015251159668-0.7128405570983887j),(0.06727468967437744-7.532023300882429e-05j),(0.8014751672744751-0.725767970085144j),(0.03765588998794556-0.0008098139078356326j),(0.8957024812698364+0.013238437473773956j)
2.197265625000002,(0.7536357045173645-0.7035753726959229j),(0.060316018760204315+0.00013916204625274986j),(0.7785600423812866-0.7168693542480469j),(0.06718683242797852-7.556122000096366e-05j),(0.7972821593284607-0.7304940819740295j),(0.03761246055364609-0.0008124149171635509j),(0.8957151770591736+0.013346939347684383j)
2.206054687499998,(0.7492387294769287-0.7076361179351807j),(0.06021414324641228+0.00013938268239144236j),(0.7740294933319092-0.7209173440933228j),(0.0670987144112587-7.58020396460779e-05j),(0.79301518201828-0.7351936101913452j),(0.037568893283605576-0.0008150096400640905j),(0.8957294225692749+0.01345459558069706j)
2.2148437499999987,(0.7447753548622131-0.7117434740066528j),(0.06011195853352547+0.00013959407806396484j),(0.7694212794303894-0.7249860763549805j),(0.0670103207230568-7.604531128890812e-05j),(0.7886713743209839-0.739866316318512j),(0.03752518817782402-0.0008175965631380677j),(0.8957456350326538+0.013561584986746311j)
2.2236328124999996,(0.7402423024177551-0.7158978581428528j),(0.06000945717096329+0.00013980481890030205j),(0.7647342085838318-0.7290769219398499j),(0.0669216439127922-7.628458843100816e-05j),(0.7842485904693604-0.7445122003555298j),(0.03748134523630142-0.0008201744640246034j),(0.8957638144493103+0.013667901046574116j)
2.232421875000001,(0.735638439655304-0.7201000452041626j),(0.059906646609306335+0.0001400150213157758j),(0.7599661946296692-0.7331902980804443j),(0.06683271378278732-7.652502972632647e-05j),(0.7797445058822632-0.7491313815116882j),(0.03743736445903778-0.0008227452635765076j),(0.8957837224006653+0.013773328624665737j)
2.2412109375000018,(0.7309610843658447-0.724349319934845j),(0.05980352312326431+0.00014021870447322726j),(0.755116879940033-0.7373271584510803j),(0.06674350053071976-7.676300447201356e-05j),(0.7751573324203491-0.7537237405776978j),(0.03739325329661369-0.0008253110572695732j),(0.8958055973052979+0.013877992518246174j)
2.2500000000000027,(0.7262083292007446-0.7286453247070312j),(0.05970009043812752+0.00014041819667909294j),(0.7501843571662903-0.7414876818656921j),(0.0666540265083313-7.700036803726107e-05j),(0.7704854607582092-0.7582892775535583j),(0.037348996847867966-0.0008278684690594673j),(0.8958293795585632+0.013981804251670837j)
2.2587890624999982,(0.7213785648345947-0.7329869866371155j),(0.05959635600447655+0.00014061384717933834j),(0.7451685667037964-0.745672345161438j),(0.06656427681446075-7.723985618213192e-05j),(0.7657273411750793-0.7628281116485596j),(0.03730461373925209-0.0008304177317768335j),(0.8958550095558167+0.01408470794558525j)
2.267578124999999,(0.7164705395698547-0.7373729348182678j),(0.0594923160970211+0.00014080185792408884j),(0.7400687336921692-0.7498804926872253j),(0.06647426635026932-7.747382915113121e-05j),(0.7608820796012878-0.7673399448394775j),(0.037260085344314575-0.0008329599513672292j),(0.8958827257156372+0.014186638407409191j)
2.2763671875000004,(0.71148282289505-0.7418013215065002j),(0.059387970715761185+0.0001409950345987454j),(0.7348849773406982-0.7541122436523438j),(0.06638398766517639-7.771115633659065e-05j),(0.7559484243392944-0.7718244791030884j),(0.03721543028950691-0.0008354922174476087j),(0.8959122896194458+0.014287631027400494j)
2.2851562500000013,(0.7064145803451538-0.746269941329956j),(0.059283316135406494+0.0001411761622875929j),(0.7296172380447388-0.7583664059638977j),(0.06629344075918198-7.794523844495416e-05j),(0.7509263753890991-0.7762826085090637j),(0.037170641124248505-0.0008380213403142989j),(0.895943820476532+0.014387664385139942j)
2.293945312500002,(0.7012649178504944-0.7507765293121338j),(0.05917836353182793+0.0001413582795066759j),(0.724265992641449-0.7626425623893738j),(0.06620264053344727-7.8179597039707e-05j),(0.7458151578903198-0.7807133197784424j),(0.037125714123249054-0.0008405387634411454j),(0.8959771990776062+0.014486578293144703j)
2.302734374999998,(0.6960338354110718-0.7553178668022156j),(0.05907311290502548+0.00014153774827718735j),(0.7188318371772766-0.7669389843940735j),(0.06611156463623047-7.841381739126518e-05j),(0.7406154274940491-0.7851167321205139j),(0.03708065673708916-0.0008430515881627798j),(0.8960126638412476+0.014584461227059364j)
2.3115234374999987,(0.690720796585083-0.7598909139633179j),(0.05896754935383797+0.0001417086023138836j),(0.7133157253265381-0.7712544798851013j),(0.06602022796869278-7.864728104323149e-05j),(0.7353267669677734-0.7894930243492126j),(0.037035465240478516-0.0008455563802272081j),(0.8960500359535217+0.014681256376206875j)
2.3203124999999996,(0.6853258013725281-0.764492392539978j),(0.05886169523000717+0.00014187813212629408j),(0.7077189683914185-0.7755874991416931j),(0.0659286305308342-7.888043182902038e-05j),(0.7299503684043884-0.7938418984413147j),(0.03699013963341713-0.0008480521501041949j),(0.8960894346237183+0.014776891097426414j)
2.329101562500001,(0.6798493266105652-0.7691178321838379j),(0.0587555356323719+0.00014204751641955227j),(0.7020429968833923-0.7799361348152161j),(0.06583677232265472-7.910858403192833e-05j),(0.7244868278503418-0.7981626391410828j),(0.036944679915905-0.0008505391306243837j),(0.8961306810379028+0.014871292747557163j)
2.3378906250000018,(0.6742920875549316-0.7737635970115662j),(0.058649081736803055+0.00014220841694623232j),(0.6962895393371582-0.7842978835105896j),(0.06574465334415436-7.933923188829795e-05j),(0.7189375758171082-0.802455723285675j),(0.03689908981323242-0.0008530186023563147j),(0.8961737751960754+0.01496454793959856j)
2.3466796874999973,(0.66865473985672-0.7784252166748047j),(0.05854233354330063+0.00014236208517104387j),(0.6904604434967041-0.7886707186698914j),(0.0656522810459137-7.956955232657492e-05j),(0.7133035659790039-0.8067204356193542j),(0.0368533693253994-0.0008554927189834416j),(0.89621901512146+0.01505651231855154j)
2.3554687499999982,(0.6629385948181152-0.783098042011261j),(0.058435287326574326+0.0001425200025551021j),(0.6845579743385315-0.7930521965026855j),(0.06555964052677155-7.979793736012653e-05j),(0.7075868248939514-0.8109564781188965j),(0.03680751845240593-0.0008579587447457016j),(0.8962661623954773+0.015147232450544834j)
2.364257812499999,(0.6571446657180786-0.7877771258354187j),(0.05832795053720474+0.00014266776270233095j),(0.6785848736763-0.797439455986023j),(0.0654667466878891-8.002855611266568e-05j),(0.7017889022827148-0.8151636719703674j),(0.036761537194252014-0.0008604168542660773j),(0.8963152170181274+0.01523658074438572j)
2.373046875,(0.6512746810913086-0.7924578189849854j),(0.05822031944990158+0.00014281217590905726j),(0.6725432276725769-0.8018295764923096j),(0.06537359952926636-8.025464921956882e-05j),(0.6959126591682434-0.8193414807319641j),(0.03671542555093765-0.0008628679206594825j),(0.8963661789894104+0.015324591659009457j)
2.3818359375000013,(0.6453301906585693-0.7971346378326416j),(0.05811239778995514+0.0001429545518476516j),(0.6664360165596008-0.8062198758125305j),(0.06528019160032272-8.048160088947043e-05j),(0.6899594068527222-0.8234896063804626j),(0.036669183522462845-0.0008653089171275496j),(0.8964190483093262+0.01541124191135168j)
2.390625000000002,(0.6393133997917175-0.8018023371696472j),(0.05800417810678482+0.00014309302787296474j),(0.6602661609649658-0.8106069564819336j),(0.06518653780221939-8.07088435976766e-05j),(0.6839320659637451-0.8276073932647705j),(0.03662281110882759-0.0008677421137690544j),(0.8964737057685852+0.015496308915317059j)
2.399414062499998,(0.6332262754440308-0.8064556121826172j),(0.05789567157626152+0.0001432282297173515j),(0.6540369987487793-0.8149874210357666j),(0.06509262323379517-8.093733049463481e-05j),(0.6778334379196167-0.8316946029663086j),(0.03657631203532219-0.0008701696060597897j),(0.8965303897857666+0.015580059960484505j)
2.4082031249999987,(0.6270716190338135-0.8110892176628113j),(0.05778687819838524+0.00014335707237478346j),(0.6477515697479248-0.8193584680557251j),(0.06499846279621124-8.115757373161614e-05j),(0.6716663241386414-0.8357508182525635j),(0.03652968257665634-0.0008725870866328478j),(0.8965888619422913+0.015662208199501038j)
2.4169921874999996,(0.6208510398864746-0.8156974911689758j),(0.057677797973155975+0.00014348240802064538j),(0.6414132714271545-0.8237163424491882j),(0.06490404158830643-8.138312114169821e-05j),(0.6654332876205444-0.8397750854492188j),(0.036482926458120346-0.0008749999105930328j),(0.8966493606567383+0.01574297621846199j)
2.425781250000001,(0.6145679354667664-0.820274829864502j),(0.05756842717528343+0.00014360602654051036j),(0.6350252628326416-0.8280576467514038j),(0.06480937451124191-8.1606165622361e-05j),(0.6591379046440125-0.8437673449516296j),(0.0364360436797142-0.0008774034213274717j),(0.8967114686965942+0.01582201197743416j)
2.4345703125000018,(0.608224630355835-0.8248159885406494j),(0.0574587807059288+0.00014372216537594795j),(0.6285912394523621-0.8323788046836853j),(0.0647144615650177-8.183465979527682e-05j),(0.6527825593948364-0.8477268218994141j),(0.036389030516147614-0.0008797980262897909j),(0.896775484085083+0.015899524092674255j)
2.4433593750000027,(0.6018240451812744-0.8293154835700989j),(0.057348839938640594+0.00014383811503648758j),(0.6221145987510681-0.8366768956184387j),(0.06461929529905319-8.205565245589241e-05j),(0.6463712453842163-0.8516531586647034j),(0.03634189814329147-0.0008821878000162542j),(0.8968412280082703+0.015975356101989746j)
2.4521484374999982,(0.5953692197799683-0.8337680697441101j),(0.0572386234998703+0.00014394664322026074j),(0.6155989766120911-0.8409479260444641j),(0.06452388316392899-8.227419311879203e-05j),(0.6399065852165222-0.8555456399917603j),(0.03629463165998459-0.0008845658740028739j),(0.8969088792800903+0.016049562022089958j)
2.460937499999999,(0.5888630747795105-0.8381687998771667j),(0.057128120213747025+0.00014405464753508568j),(0.6090478897094727-0.8451886773109436j),(0.06442822515964508-8.249530219472945e-05j),(0.6333920359611511-0.8594038486480713j),(0.03624724596738815-0.0008869364974088967j),(0.8969783782958984+0.016122054308652878j)
2.4697265625,(0.5823087096214294-0.8425124287605286j),(0.057017333805561066+0.0001441553613403812j),(0.6024645566940308-0.849395751953125j),(0.06433231383562088-8.27155017759651e-05j),(0.6268306374549866-0.863227128982544j),(0.03619972616434097-0.0008892996702343225j),(0.8970493078231812+0.01619274728000164j)
2.4785156250000013,(0.5757092237472534-0.8467940092086792j),(0.05690627172589302+0.00014425368863157928j),(0.5958527326583862-0.8535656929016113j),(0.06423616409301758-8.29348573461175e-05j),(0.6202256083488464-0.8670152425765991j),(0.03615208715200424-0.0008916559745557606j),(0.8971220254898071+0.016261635348200798j)
2.487304687500002,(0.5690675973892212-0.8510093092918396j),(0.05679493397474289+0.00014434805780183524j),(0.5892153382301331-0.8576958775520325j),(0.06413976848125458-8.315179002238438e-05j),(0.6135799884796143-0.8707675337791443j),(0.03610432520508766-0.0008940023253671825j),(0.8971964716911316+0.016328798606991768j)
2.496093749999998,(0.5623867511749268-0.8551536798477173j),(0.056683316826820374+0.00014443713007494807j),(0.5825559496879578-0.8617824912071228j),(0.06404313445091248-8.336923929164186e-05j),(0.6068969368934631-0.874483585357666j),(0.036056436598300934-0.0008963405271060765j),(0.8972726464271545+0.016394132748246193j)
2.5048828124999987,(0.5556702017784119-0.8592228889465332j),(0.05657142028212547+0.00014452602772507817j),(0.5758776068687439-0.8658230304718018j),(0.06394625455141068-8.35855389595963e-05j),(0.600179135799408-0.8781627416610718j),(0.03600842505693436-0.0008986744214780629j),(0.8973503112792969+0.01645745150744915j)
2.5136718749999996,(0.5489205718040466-0.863213300704956j),(0.05645925551652908+0.00014460811507888138j),(0.5691831111907959-0.8698146343231201j),(0.06384913623332977-8.380043436773121e-05j),(0.5934297442436218-0.8818050622940063j),(0.03596029058098793-0.0009009966161102057j),(0.8974296450614929+0.016519058495759964j)
2.5224609375000004,(0.5421407222747803-0.8671214580535889j),(0.05634681135416031+0.00014468381414189935j),(0.5624756217002869-0.8737543225288391j),(0.06375177204608917-8.401374361710623e-05j),(0.5866509079933167-0.8854098320007324j),(0.035912033170461655-0.0009033133392222226j),(0.8975105285644531+0.01657862588763237j)
2.5312500000000018,(0.5353338122367859-0.8709436655044556j),(0.056234098970890045+0.0001447600225219503j),(0.5557573437690735-0.8776399493217468j),(0.06365417689085007-8.423023973591626e-05j),(0.5798455476760864-0.8889767527580261j),(0.03586365282535553-0.0009056188864633441j),(0.8975927829742432+0.016636185348033905j)
2.5400390624999973,(0.5285021662712097-0.8746774196624756j),(0.056121110916137695+0.00014483041013590991j),(0.5490307211875916-0.8814688920974731j),(0.06355633586645126-8.444293780485168e-05j),(0.5730154514312744-0.8925058245658875j),(0.035815149545669556-0.0009079176234081388j),(0.8976767063140869+0.01669173873960972j)
2.5488281249999982,(0.5216487050056458-0.8783202767372131j),(0.056007858365774155+0.0001448937109671533j),(0.5422981977462769-0.8852390646934509j),(0.06345826387405396-8.465816790703684e-05j),(0.5661631226539612-0.8959962725639343j),(0.03576652705669403-0.0009102089679799974j),(0.897761881351471+0.016745297238230705j)
2.557617187499999,(0.5147759318351746-0.8818697929382324j),(0.05589432641863823+0.0001449602859793231j),(0.5355615019798279-0.8889486789703369j),(0.06335995346307755-8.487055310979486e-05j),(0.5592904090881348-0.8994485139846802j),(0.035717785358428955-0.0009124905336648226j),(0.8978487253189087+0.016796905547380447j)
2.56640625,(0.5078859329223633-0.8853241801261902j),(0.05578052997589111+0.00014501730038318783j),(0.5288226008415222-0.8925957083702087j),(0.06326140463352203-8.50797732709907e-05j),(0.5523987412452698-0.9028618335723877j),(0.03566892072558403-0.0009147666860371828j),(0.8979368209838867+0.01684609055519104j)
2.5751953125000013,(0.5009810924530029-0.8886821866035461j),(0.055666472762823105+0.00014506862498819828j),(0.5220828652381897-0.8961787819862366j),(0.06316262483596802-8.529193291906267e-05j),(0.5454897880554199-0.9062364101409912j),(0.035619936883449554-0.0009170341654680669j),(0.8980262279510498+0.01689346879720688j)
2.583984375000002,(0.49406322836875916-0.8919426202774048j),(0.055552151054143906+0.00014511658810079098j),(0.5153433084487915-0.8996964693069458j),(0.0630636140704155-8.549822814529762e-05j),(0.5385645627975464-0.9095721244812012j),(0.035570837557315826-0.0009192930883727968j),(0.8981170058250427+0.01693856157362461j)
2.592773437499998,(0.48713430762290955-0.8951051831245422j),(0.05543755367398262+0.00014516472583636642j),(0.5086053013801575-0.9031475782394409j),(0.06296437233686447-8.571154467063025e-05j),(0.5316240787506104-0.9128690958023071j),(0.03552161157131195-0.0009215412428602576j),(0.8982090950012207+0.01698141172528267j)
2.6015624999999987,(0.4801957905292511-0.8981693387031555j),(0.05532269924879074+0.00014520235708914697j),(0.5018692016601562-0.9065316915512085j),(0.06286489218473434-8.591802907176316e-05j),(0.5246691107749939-0.91612708568573j),(0.03547227382659912-0.0009237841586582363j),(0.8983023166656494+0.017022231593728065j)
2.6103515624999996,(0.47324931621551514-0.9011353254318237j),(0.05520758777856827+0.0001452385331504047j),(0.4951355755329132-0.9098477363586426j),(0.06276518851518631-8.612366946181282e-05j),(0.5176997780799866-0.9193461537361145j),(0.03542281314730644-0.0009260173537768424j),(0.8983967304229736+0.017060600221157074j)
2.6191406250000004,(0.46629616618156433-0.9040035009384155j),(0.05509220436215401+0.0001452736760256812j),(0.4884044826030731-0.9130950570106506j),(0.06266525387763977-8.633101242594421e-05j),(0.5107163786888123-0.922526478767395j),(0.03537323325872421-0.0009282431565225124j),(0.8984922766685486+0.017096929252147675j)
2.6279296875000018,(0.4593370258808136-0.906775176525116j),(0.05497657135128975+0.0001453021977795288j),(0.48167577385902405-0.9162737727165222j),(0.06256508827209473-8.653633994981647e-05j),(0.5037190318107605-0.9256685972213745j),(0.03532354533672333-0.0009304595878347754j),(0.8985889554023743+0.017130866646766663j)
2.6367187500000027,(0.45237278938293457-0.9094515442848206j),(0.0548606775701046+0.00014532654313370585j),(0.47494885325431824-0.9193837642669678j),(0.062464699149131775-8.674212585901842e-05j),(0.49670708179473877-0.9287717938423157j),(0.035273730754852295-0.0009326688596047461j),(0.8986867666244507+0.01716240495443344j)
2.6455078124999982,(0.4454042911529541-0.9120338559150696j),(0.054744523018598557+0.00014534895308315754j),(0.4682231545448303-0.9224250912666321j),(0.06236408278346062-8.694602729519829e-05j),(0.48968011140823364-0.9318369030952454j),(0.03522380441427231-0.0009348682360723615j),(0.898785412311554+0.017191631719470024j)
2.654296874999999,(0.43843162059783936-0.9145246744155884j),(0.05462811514735222+0.0001453673467040062j),(0.4614977538585663-0.9253982901573181j),(0.062263235449790955-8.714909199625254e-05j),(0.4826371669769287-0.9348635077476501j),(0.03517376258969307-0.0009370616753585637j),(0.8988850712776184+0.01721864938735962j)
2.6630859375,(0.43145522475242615-0.9169259071350098j),(0.05451145023107529+0.00014537590323016047j),(0.45477110147476196-0.9283032417297363j),(0.06216217204928398-8.735146548133343e-05j),(0.47557711601257324-0.9378523826599121j),(0.03512360155582428-0.0009392452193424106j),(0.8989858031272888+0.017243031412363052j)
2.6718750000000013,(0.42447465658187866-0.9192405343055725j),(0.05439453572034836+0.00014538229152094573j),(0.44804197549819946-0.9311414361000061j),(0.0620608851313591-8.755451563047245e-05j),(0.4684986472129822-0.9408032894134521j),(0.035073332488536835-0.0009414208470843732j),(0.8990870714187622+0.017265131697058678j)
2.680664062500002,(0.4174900949001312-0.921471357345581j),(0.054277364164590836+0.0001453859149478376j),(0.44130879640579224-0.93391352891922j),(0.06195937097072601-8.775581227382645e-05j),(0.46140056848526-0.9437170028686523j),(0.03502294421195984-0.0009435890824533999j),(0.8991895318031311+0.017284713685512543j)
2.689453124999998,(0.41050103306770325-0.9236214756965637j),(0.05415993928909302+0.00014538908726535738j),(0.4345691502094269-0.9366200566291809j),(0.06185763701796532-8.795577014097944e-05j),(0.4542807936668396-0.9465928077697754j),(0.03497244417667389-0.0009457459673285484j),(0.899292528629303+0.017301831394433975j)
2.6982421874999987,(0.40350648760795593-0.9256945848464966j),(0.0540422685444355+0.00014538547839038074j),(0.42782121896743774-0.9392627477645874j),(0.06175568699836731-8.815816545393318e-05j),(0.4471375644207001-0.9494317173957825j),(0.03492182865738869-0.0009478965657763183j),(0.8993964791297913+0.017316501587629318j)
2.7070312499999996,(0.39650601148605347-0.9276940226554871j),(0.053924351930618286+0.0001453758159186691j),(0.42106252908706665-0.9418426752090454j),(0.061653513461351395-8.835409971652552e-05j),(0.43996861577033997-0.9522331953048706j),(0.03487110137939453-0.0009500390733592212j),(0.8995009660720825+0.017328735440969467j)
2.7158203125000004,(0.3894984722137451-0.9296238422393799j),(0.053806181997060776+0.0001453627774026245j),(0.41429051756858826-0.9443608522415161j),(0.06155112385749817-8.85538465809077e-05j),(0.43277209997177124-0.9549977779388428j),(0.03482026606798172-0.0009521745378151536j),(0.8996060490608215+0.017338331788778305j)
2.7246093750000018,(0.3824827969074249-0.9314879775047302j),(0.05368776619434357+0.00014534455840475857j),(0.40750232338905334-0.9468193650245667j),(0.06144851818680763-8.874819468474016e-05j),(0.42554551362991333-0.9577252864837646j),(0.03476931154727936-0.0009542986517772079j),(0.8997116684913635+0.017345378175377846j)
2.7333984374999973,(0.37545761466026306-0.9332910180091858j),(0.05356910824775696+0.00014532424393109977j),(0.40069571137428284-0.9492189288139343j),(0.06134569272398949-8.894591883290559e-05j),(0.41828641295433044-0.9604158401489258j),(0.03471824526786804-0.0009564146748743951j),(0.8998178839683533+0.01734987273812294j)
2.7421874999999982,(0.36842143535614014-0.935036838054657j),(0.05345020815730095+0.00014529847248923033j),(0.3938668966293335-0.9515618085861206j),(0.061242662370204926-8.914358477341011e-05j),(0.410992294549942-0.9630691409111023j),(0.03466707095503807-0.0009585224324837327j),(0.899924635887146+0.017351752147078514j)
2.750976562499999,(0.36137303709983826-0.936729907989502j),(0.053331054747104645+0.00014527069288305938j),(0.3870132267475128-0.9538493156433105j),(0.06113940477371216-8.933609933592379e-05j),(0.40366053581237793-0.9656854271888733j),(0.034615784883499146-0.0009606226230971515j),(0.9000317454338074+0.017351072281599045j)
2.759765625,(0.35431045293807983-0.9383746385574341j),(0.053211670368909836+0.00014523601566907018j),(0.38013169169425964-0.9560830593109131j),(0.06103593856096268-8.952481584856287e-05j),(0.39628851413726807-0.9682643413543701j),(0.034564387053251266-0.0009627142571844161j),(0.9001392126083374+0.01734769716858864j)
2.768554687500001,(0.34723204374313354-0.9399754405021667j),(0.05309204012155533+0.00014519754040520638j),(0.3732188940048218-0.9582646489143372j),(0.06093226373195648-8.972003706730902e-05j),(0.3888736665248871-0.9708053469657898j),(0.03451288118958473-0.0009647964034229517j),(0.9002470374107361+0.017341764643788338j)
2.777343750000002,(0.3401358425617218-0.9415366649627686j),(0.05297217145562172+0.00014515459770336747j),(0.36627182364463806-0.9603958129882812j),(0.06082838028669357-8.991326467366889e-05j),(0.38141319155693054-0.973308265209198j),(0.03446127101778984-0.000966871390119195j),(0.9003552794456482+0.017333080992102623j)
2.786132812499998,(0.33302032947540283-0.943062961101532j),(0.05285206809639931+0.00014510845358017832j),(0.3592870831489563-0.96247798204422j),(0.06072428077459335-9.010251960717142e-05j),(0.3739047050476074-0.9757729172706604j),(0.034409549087285995-0.000968937820289284j),(0.9004635810852051+0.01732170209288597j)
2.7949218749999987,(0.32588306069374084-0.944558322429657j),(0.052731722593307495+0.0001450603303965181j),(0.35226118564605713-0.9645128846168518j),(0.06061997264623642-9.029278589878231e-05j),(0.36634552478790283-0.978198230266571j),(0.034357719123363495-0.0009709940641187131j),(0.9005722403526306+0.017307771369814873j)
2.8037109374999996,(0.31872230768203735-0.9460271596908569j),(0.05261114984750748+0.00014500162797048688j),(0.34519150853157043-0.9665018320083618j),(0.06051545590162277-9.048375068232417e-05j),(0.35873332619667053-0.9805839657783508j),(0.03430577367544174-0.0009730426245369017j),(0.900680661201477+0.017291003838181496j)
2.8125000000000004,(0.3115363121032715-0.9474733471870422j),(0.05249033495783806+0.00014494276547338814j),(0.3380746841430664-0.9684460759162903j),(0.06041073799133301-9.067371138371527e-05j),(0.3510656952857971-0.9829288721084595j),(0.03425373136997223-0.0009750831522978842j),(0.9007894992828369+0.0172715000808239j)
2.8212890625000018,(0.30432289838790894-0.9489008188247681j),(0.05236928537487984+0.00014487850421573967j),(0.33090776205062866-0.9703473448753357j),(0.06030581146478653-9.086319187190384e-05j),(0.34334027767181396-0.985232412815094j),(0.034201573580503464-0.0009771150071173906j),(0.9008980989456177+0.017249349504709244j)
2.8300781250000027,(0.29708006978034973-0.9503132104873657j),(0.05224801227450371+0.00014481104153674096j),(0.3236877918243408-0.9722061157226562j),(0.060200680047273636-9.10456947167404e-05j),(0.33555513620376587-0.9874933958053589j),(0.03414931520819664-0.0009791383054107428j),(0.901006817817688+0.017224393784999847j)
2.8388671874999982,(0.2898058295249939-0.9517141580581665j),(0.052126504480838776+0.00014474077033810318j),(0.3164118230342865-0.9740242958068848j),(0.060095347464084625-9.12336545297876e-05j),(0.32770836353302-0.9897109270095825j),(0.03409694507718086-0.0009811501950025558j),(0.9011154770851135+0.01719675585627556j)
2.847656249999999,(0.28249865770339966-0.9531068801879883j),(0.05200476944446564+0.00014466021093539894j),(0.30907753109931946-0.9758020639419556j),(0.0599898099899292-9.142157068708912e-05j),(0.319798082113266-0.9918835759162903j),(0.034044478088617325-0.0009831562638282776j),(0.90122389793396+0.0171662624925375j)
2.8564453125,(0.2751563489437103-0.9544942378997803j),(0.051882803440093994+0.00014458259101957083j),(0.30168208479881287-0.9775407314300537j),(0.059884071350097656-9.160405170405284e-05j),(0.3118227422237396-0.994009792804718j),(0.03399190679192543-0.000985154416412115j),(0.9013321995735168+0.017133034765720367j)
2.865234375000001,(0.2677775025367737-0.9558788537979126j),(0.05176061391830444+0.00014449878653977066j),(0.29422369599342346-0.9792406558990479j),(0.059778131544589996-9.178862092085183e-05j),(0.30378130078315735-0.9960883259773254j),(0.03393922373652458-0.0009871418587863445j),(0.9014402627944946+0.017096998170018196j)
