fs,D0,N0,D1,N1,D2,N2,R
-6.846679687500003,(0.535611629486084-0.8381391763687134j),(-0.003087716642767191+7.70869228290394e-05j),(0.5330661535263062-0.8421356081962585j),(0.01804274320602417+0.0004052548320032656j),(0.5236970782279968-0.8303602337837219j),(-0.0009538037702441216+0.0004635902587324381j),(0.9670171737670898+0.004052676260471344j)
-6.8378906249999964,(0.5512205362319946-0.8273857831954956j),(-0.003238929435610771+5.95049059484154e-05j),(0.5483413934707642-0.8319364786148071j),(0.01790284737944603+0.00042368113645352423j),(0.5384986400604248-0.821067214012146j),(-0.001086495816707611+0.0004724418686237186j),(0.9669126272201538+0.0040700421668589115j)
-6.829101562500011,(0.5666224956512451-0.8164116740226746j),(-0.0033903117291629314+4.216290108161047e-05j),(0.5633869171142578-0.8214221596717834j),(0.017762484028935432+0.0004421787743922323j),(0.5530754327774048-0.8114209175109863j),(-0.0012191354762762785+0.0004819125169888139j),(0.9668125510215759+0.004087600391358137j)
-6.820312500000004,(0.5818120837211609-0.8052238821983337j),(-0.0035418150946497917+2.506061537133064e-05j),(0.5782008767127991-0.8105950951576233j),(0.017621692270040512+0.000460739538539201j),(0.5674258470535278-0.8014197945594788j),(-0.0013516891049221158+0.0004920062492601573j),(0.9667171835899353+0.004105553496629j)
-6.811523437499999,(0.5967838764190674-0.7938275933265686j),(-0.0036933976225554943+8.194234396796674e-06j),(0.5927813053131104-0.799458920955658j),(0.017480511218309402+0.0004793653206434101j),(0.5815504193305969-0.7910637259483337j),(-0.0014841245720162988+0.0005027184379287064j),(0.9666264653205872+0.004123866092413664j)
-6.802734375000013,(0.6115321516990662-0.7822291254997253j),(-0.0038450148422271013-8.425006853940431e-06j),(0.6071263551712036-0.7880168557167053j),(0.017338979989290237+0.00049805041635409j),(0.5954488515853882-0.7803531289100647j),(-0.001616410561837256+0.0005140487337484956j),(0.9665402770042419+0.004142425954341888j)
-6.793945312500007,(0.6260517239570618-0.7704328894615173j),(-0.003996620420366526-2.4798151571303606e-05j),(0.6212352514266968-0.7762731909751892j),(0.0171971395611763+0.000516794272698462j),(0.6091216802597046-0.7692893147468567j),(-0.0017485161079093814+0.000525995681528002j),(0.966458797454834+0.00416128383949399j)
-6.785156250000001,(0.6403371095657349-0.7584441304206848j),(-0.00414816802367568-4.092655217391439e-05j),(0.6351065039634705-0.7642319202423096j),(0.017055029049515724+0.0005355909815989435j),(0.6225696206092834-0.7578741312026978j),(-0.0018804057035595179+0.0005385602707974613j),(0.9663820266723633+0.004180594347417355j)
-6.776367187499996,(0.6543826460838318-0.7462663650512695j),(-0.004299620166420937-5.680373578798026e-05j),(0.6487389802932739-0.7518981695175171j),(0.016912687569856644+0.0005544406012631953j),(0.6357935070991516-0.7461101412773132j),(-0.002012050012126565+0.0005517406389117241j),(0.9663099050521851+0.00420003617182374j)
-6.767578124999989,(0.6681830286979675-0.7339035868644714j),(-0.004450925625860691-7.243149593705311e-05j),(0.6621321439743042-0.7392767071723938j),(0.01677016168832779+0.0005733371945098042j),(0.6487948298454285-0.734001100063324j),(-0.002143415156751871+0.0005655320128425956j),(0.9662426114082336+0.004219789057970047j)
-6.7587890625000036,(0.681733250617981-0.721359133720398j),(-0.004602044355124235-8.780927601037547e-05j),(0.6752848625183105-0.7263731360435486j),(0.01662748120725155+0.0005922795971855521j),(0.6615747213363647-0.7215512990951538j),(-0.002274472499266267+0.0005799361388199031j),(0.966180145740509+0.004239830654114485j)
-6.749999999999997,(0.695027768611908-0.7086361646652222j),(-0.00475292606279254-0.00010292902152286842j),(0.6881970167160034-0.7131933569908142j),(0.016484692692756653+0.0006112655973993242j),(0.6741346716880798-0.7087661027908325j),(-0.002405184553936124+0.0005949491751380265j),(0.9661223292350769+0.004260188899934292j)
-6.741210937499991,(0.7080615758895874-0.6957369446754456j),(-0.004903529305011034-0.00011779677879530936j),(0.7008678317070007-0.6997436285018921j),(0.016341835260391235+0.0006302891415543854j),(0.6864763498306274-0.695651650428772j),(-0.0025355233810842037+0.0006105712382122874j),(0.9660695195198059+0.004280753433704376j)
-6.732421875000006,(0.7208296656608582-0.6826639771461487j),(-0.005053808446973562-0.000132402652525343j),(0.7132968902587891-0.6860310435295105j),(0.01619894988834858+0.0006493513938039541j),(0.6986018419265747-0.6822146773338318j),(-0.00266545289196074+0.0006267986609600484j),(0.9660214781761169+0.004301477689296007j)
-6.7236328125,(0.733327329158783-0.6694192290306091j),(-0.005203719716519117-0.00014675460988655686j),(0.725483775138855-0.6720622777938843j),(0.016056077554821968+0.0006684473482891917j),(0.7105126976966858-0.6684631109237671j),(-0.0027949470095336437+0.0006436306866817176j),(0.9659783840179443+0.004322458524256945j)
-6.714843749999994,(0.7455497980117798-0.6560041904449463j),(-0.005353214219212532-0.00016084779053926468j),(0.7374281287193298-0.6578450202941895j),(0.015913255512714386+0.0006875708349980414j),(0.7222105860710144-0.6544055938720703j),(-0.0029239682480692863+0.0006610604468733072j),(0.9659399390220642+0.0043436260893940926j)
-6.706054687500008,(0.7574928998947144-0.6424208879470825j),(-0.00550225330516696-0.0001746772468322888j),(0.7491295337677002-0.6433873176574707j),(0.015770530328154564+0.0007067223195917904j),(0.7336973547935486-0.6400511264801025j),(-0.0030524872709065676+0.0006790899788029492j),(0.9659066200256348+0.004365012515336275j)
-6.697265625000002,(0.7691518068313599-0.6286700963973999j),(-0.005650787148624659-0.00018824813014362007j),(0.760587751865387-0.6286974549293518j),(0.015627937391400337+0.0007258953410200775j),(0.7449748516082764-0.6254104375839233j),(-0.0031804710160940886+0.0006977166049182415j),(0.9658781290054321+0.004386526998132467j)
-6.6884765624999964,(0.7805230617523193-0.614753246307373j),(-0.005798771046102047-0.00020155220408923924j),(0.7718020677566528-0.6137837171554565j),(0.015485519543290138+0.0007450923440046608j),(0.7560445666313171-0.610494077205658j),(-0.0033078889828175306+0.0007169351447373629j),(0.9658545851707458+0.004408237989991903j)
-6.67968749999999,(0.7916028499603271-0.600671648979187j),(-0.005946161225438118-0.00021459221898112446j),(0.7827724814414978-0.5986557006835938j),(0.015343314968049526+0.0007643044227734208j),(0.7669078707695007-0.5953139066696167j),(-0.0034347078762948513+0.0007367427460849285j),(0.9658359885215759+0.004430089145898819j)
-6.670898437500025,(0.8023874163627625-0.5864260196685791j),(-0.006092913448810577-0.0002273693826282397j),(0.7934975028038025-0.5833220481872559j),(0.015201364643871784+0.0007835323340259492j),(0.7775659561157227-0.5798818469047546j),(-0.0035608969628810883+0.0007571362657472491j),(0.9658223390579224+0.004452045541256666j)
-6.662109374999998,(0.8128741383552551-0.5720174908638j),(-0.0062389797531068325-0.0002398793731117621j),(0.8039776682853699-0.5677927732467651j),(0.015059713274240494+0.0008027686271816492j),(0.7880199551582336-0.5642108917236328j),(-0.0036864241119474173+0.0007781150634400547j),(0.9658135175704956+0.004474163521081209j)
-6.653320312500012,(0.8230594992637634-0.5574474334716797j),(-0.006384321488440037-0.0002521212736610323j),(0.8142113089561462-0.55207759141922j),(0.01491839811205864+0.0008220146992243826j),(0.7982703447341919-0.5483143329620361j),(-0.0038112588226795197+0.0007996722124516964j),(0.96580970287323+0.004496370907872915j)
-6.644531249999987,(0.8329414129257202-0.5427165627479553j),(-0.006528887432068586-0.0002640975289978087j),(0.8241981267929077-0.5361867547035217j),(0.01477745734155178+0.00084126420551911j),(0.8083178997039795-0.5322058796882629j),(-0.0039353687316179276+0.0008218059665523469j),(0.9658107757568359+0.004518615547567606j)
-6.635742187500001,(0.8425174355506897-0.5278263092041016j),(-0.006672639865428209-0.00027580285677686334j),(0.8339368104934692-0.5201305747032166j),(0.014636935666203499+0.0008605140610598028j),(0.8181626200675964-0.5159003734588623j),(-0.004058722406625748+0.0008445107378065586j),(0.9658167362213135+0.004540956579148769j)
-6.626953125000015,(0.8517856597900391-0.5127784609794617j),(-0.006815527565777302-0.00028723900322802365j),(0.8434264659881592-0.503919243812561j),(0.014496872201561928+0.0008797630434855819j),(0.8278042674064636-0.4994119703769684j),(-0.004181290976703167+0.0008677858859300613j),(0.9658276438713074+0.004563378635793924j)
-6.6181640624999885,(0.860744833946228-0.4975742697715759j),(-0.006957510951906443-0.00029840704519301653j),(0.8526653051376343-0.487563818693161j),(0.014357305131852627+0.0008990076021291316j),(0.8372421264648438-0.48275625705718994j),(-0.0043030413798987865+0.0008916234946809709j),(0.9658434391021729+0.004585813265293837j)
-6.609375000000003,(0.8693935871124268-0.48221588134765625j),(-0.007098543457686901-0.00030930593493394554j),(0.861652672290802-0.4710746705532074j),(0.014218279160559177+0.0009182406938634813j),(0.8464754819869995-0.46594756841659546j),(-0.0044239419512450695+0.000916021061129868j),(0.9658641815185547+0.004608249291777611j)
-6.600585937500018,(0.8777308464050293-0.4667052924633026j),(-0.007238580379635096-0.0003199279017280787j),(0.8703861832618713-0.45446279644966125j),(0.01407982874661684+0.0009374633082188666j),(0.8555023074150085-0.4490019381046295j),(-0.0045439633540809155+0.0009409745107404888j),(0.9658896327018738+0.004630688577890396j)
-6.591796874999991,(0.8857564926147461-0.4510449171066284j),(-0.007377580739557743-0.0003302861878182739j),(0.8788648247718811-0.4377393424510956j),(0.01394199300557375+0.0009566699736751616j),(0.8643214702606201-0.43193453550338745j),(-0.004663074389100075+0.000966480583883822j),(0.965920090675354+0.004653101321309805j)
-6.583007812500005,(0.893470287322998-0.4352378249168396j),(-0.007515497971326113-0.0003403695591259748j),(0.8870860934257507-0.4209148585796356j),(0.013804822228848934+0.0009758566739037633j),(0.8729301691055298-0.41476115584373474j),(-0.004781246185302734+0.0009925338672474027j),(0.965955376625061+0.0046754758805036545j)
-6.574218749999999,(0.9008724689483643-0.419286847114563j),(-0.0076522910967469215-0.00035018078051507473j),(0.895048201084137-0.4040002226829529j),(0.013668348081409931+0.000995021197013557j),(0.8813256025314331-0.39749661087989807j),(-0.004898447543382645+0.0010191280161961913j),(0.9659954309463501+0.004697815980762243j)
-6.565429687499993,(0.9079634547233582-0.4031955301761627j),(-0.007787914481014013-0.0003597197646740824j),(0.9027488827705383-0.38700613379478455j),(0.013532609678804874+0.001014161854982376j),(0.8895047307014465-0.3801567256450653j),(-0.005014647729694843+0.0010462584905326366j),(0.9660401344299316+0.0047201006673276424j)
-6.556640625000008,(0.9147441387176514-0.38696789741516113j),(-0.00792232807725668-0.00036898936377838254j),(0.910185694694519-0.3699435591697693j),(0.013397646136581898+0.0010332727106288075j),(0.8974639177322388-0.3627564013004303j),(-0.005129816476255655+0.0010739200515672565j),(0.9660897254943848+0.004742232616990805j)
-6.547851562500002,(0.9212158918380737-0.37060850858688354j),(-0.008055482059717178-0.00037798675475642085j),(0.9173561334609985-0.3528224527835846j),(0.013263499364256859+0.0010523507371544838j),(0.9051991701126099-0.34531059861183167j),(-0.005243925843387842+0.0011021094396710396j),(0.9661442041397095+0.004764289129525423j)
-6.539062499999996,(0.9273800849914551-0.3541218042373657j),(-0.008187340572476387-0.0003867099585477263j),(0.9242576360702515-0.335653692483902j),(0.013130213133990765+0.0010713923256844282j),(0.9127055406570435-0.3278334140777588j),(-0.005356944166123867+0.0011308195535093546j),(0.9662030935287476+0.004786219913512468j)
-6.53027343750001,(0.93323814868927-0.3375127911567688j),(-0.008317860774695873-0.0003951626131311059j),(0.9308872818946838-0.3184470236301422j),(0.012997819110751152+0.0010903958464041352j),(0.919978141784668-0.31033939123153687j),(-0.005468844901770353+0.001160045969299972j),(0.9662668704986572+0.004807969089597464j)
-6.521484374999984,(0.9387925267219543-0.3207874894142151j),(-0.008446996100246906-0.00040334463119506836j),(0.937242329120636-0.30121248960494995j),(0.01286635547876358+0.001109353848733008j),(0.9270119667053223-0.29284194111824036j),(-0.005579596851021051+0.0011897815857082605j),(0.9663352966308594+0.004829708486795425j)
-6.512695312499998,(0.9440451860427856-0.3039513826370239j),(-0.008574704639613628-0.0004112541791982949j),(0.9433196187019348-0.2839593291282654j),(0.012735866941511631+0.0011282679624855518j),(0.9338008165359497-0.2753542363643646j),(-0.0056891716085374355+0.0012200219789519906j),(0.9664081931114197+0.004851063713431358j)
-6.503906250000012,(0.948998749256134-0.28701135516166687j),(-0.00870095007121563-0.00041889341082423925j),(0.949116051197052-0.266696959733963j),(0.012606386095285416+0.0011471338802948594j),(0.9403386116027832-0.25788843631744385j),(-0.005797539837658405+0.0012507617939263582j),(0.9664857983589172+0.0048722256906330585j)
-6.495117187499986,(0.9536558389663696-0.269974023103714j),(-0.008825685828924179-0.0004262611619196832j),(0.9546288251876831-0.24943433701992035j),(0.012477956712245941+0.0011659440351650119j),(0.9466188549995422-0.24045702815055847j),(-0.005904673598706722+0.0012819927651435137j),(0.9665677547454834+0.004893277771770954j)
-6.486328125,(0.9580190181732178-0.2528463304042816j),(-0.008948873728513718-0.00043335772352293134j),(0.9598541855812073-0.23217979073524475j),(0.012350612320005894+0.0011846991255879402j),(0.9526350498199463-0.22307094931602478j),(-0.006010547745972872+0.0013137118658050895j),(0.9666541814804077+0.004913958255201578j)
-6.477539062500014,(0.9620914459228516-0.2356361597776413j),(-0.009070469997823238-0.0004401867918204516j),(0.9647891521453857-0.21494142711162567j),(0.012224393896758556+0.0012033922830596566j),(0.9583796858787537-0.20574046671390533j),(-0.006115129683166742+0.0013459081528708339j),(0.966745138168335+0.004934492986649275j)
-6.4687499999999885,(0.965876042842865-0.2183513045310974j),(-0.009190436452627182-0.0004467459220904857j),(0.9694307446479797-0.19772693514823914j),(0.01209933590143919+0.0012220258358865976j),(0.9638456702232361-0.18847565352916718j),(-0.006218395195901394+0.0013785805786028504j),(0.9668403267860413+0.00495467334985733j)
-6.459960937500003,(0.9693758487701416-0.20099996030330658j),(-0.009308729320764542-0.00045303450315259397j),(0.9737754464149475-0.18054363131523132j),(0.011975478380918503+0.001240589888766408j),(0.9690256714820862-0.1712854504585266j),(-0.006320313550531864+0.001411718432791531j),(0.9669399857521057+0.004974580369889736j)
-6.4511718749999964,(0.9725938439369202-0.18359047174453735j),(-0.009425312280654907-0.0004590559983626008j),(0.9778199195861816-0.1633981168270111j),(0.011852854862809181+0.0012590850237756968j),(0.9739120602607727-0.15417775511741638j),(-0.006420858670026064+0.0014453178737312555j),(0.9670438170433044+0.004994113463908434j)
-6.442382812500011,(0.975533664226532-0.16613182425498962j),(-0.009540142491459846-0.00046481218305416405j),(0.9815613627433777-0.1462966650724411j),(0.011731505393981934+0.0012775063514709473j),(0.9784970283508301-0.13716016709804535j),(-0.006520005874335766+0.001479369355365634j),(0.9671519994735718+0.0050133890472352505j)
-6.433593750000005,(0.9781979918479919-0.14863288402557373j),(-0.009653184562921524-0.0004703040758613497j),(0.98499596118927-0.12924529612064362j),(0.011611465364694595+0.0012958475854247808j),(0.9827727675437927-0.1202390193939209j),(-0.0066177272237837315+0.001513868453912437j),(0.9672642946243286+0.00503226974979043j)
-6.424804687499999,(0.9805898666381836-0.1311028152704239j),(-0.009764397516846657-0.00047552617616020143j),(0.9881215691566467-0.11224906891584396j),(0.011492771096527576+0.0013141080271452665j),(0.9867318272590637-0.10342017561197281j),(-0.006713996175676584+0.0015488063218072057j),(0.9673806428909302+0.005050691310316324j)
-6.416015624999993,(0.9827123284339905-0.11355086416006088j),(-0.009873740375041962-0.0004804866330232471j),(0.9909348487854004-0.09531307965517044j),(0.011375457048416138+0.0013322862796485424j),(0.9903662204742432-0.08670797944068909j),(-0.006808786652982235+0.0015841771382838488j),(0.9675008654594421+0.005068725906312466j)
-6.407226562500007,(0.9845683574676514-0.0959864929318428j),(-0.009981177747249603-0.0004851847479585558j),(0.9934329986572266-0.07844159752130508j),(0.011259562335908413+0.0013503764057531953j),(0.9936686158180237-0.07010695338249207j),(-0.006902073044329882+0.0016199738020077348j),(0.9676253795623779+0.00508636049926281j)
-6.398437500000001,(0.9861606359481812-0.07841891795396805j),(-0.010086671449244022-0.0004896189784631133j),(0.9956133365631104-0.061638399958610535j),(0.011145118623971939+0.001368377241306007j),(0.9966315627098083-0.05361967533826828j),(-0.00699383020401001+0.0016561863012611866j),(0.9677535891532898+0.005103552248328924j)
-6.389648437499996,(0.9874913692474365-0.06085788831114769j),(-0.01019018329679966-0.0004937926423735917j),(0.9974736571311951-0.044907085597515106j),(0.011032157577574253+0.001386280287988484j),(0.9992474913597107-0.03724871203303337j),(-0.007084033451974392+0.0016928102122619748j),(0.9678859114646912+0.0051202429458498955j)
-6.38085937500001,(0.9885633587837219-0.04331289976835251j),(-0.010291675105690956-0.0004977085627615452j),(0.9990115165710449-0.02825017459690571j),(0.010920723900198936+0.0014040848473086953j),(1.0015103816986084-0.020995575934648514j),(-0.007172656245529652+0.0017298358725383878j),(0.9680216908454895+0.0051364898681640625j)
-6.3720703125000036,(0.9893785715103149-0.025792844593524933j),(-0.0103911142796278-0.0005013655754737556j),(1.0002251863479614-0.01167051587253809j),(0.010810843668878078+0.0014217906864359975j),(1.0034129619598389-0.004861176945269108j),(-0.007259676698595285+0.0017672565300017595j),(0.9681612849235535+0.0051522403955459595j)
-6.363281249999997,(0.9899387359619141-0.008307525888085365j),(-0.010488458909094334-0.0005047642043791711j),(1.0011123418807983+0.00482996366918087j),(0.010702555999159813+0.0014393905876204371j),(1.0049490928649902+0.011154968291521072j),(-0.007345069199800491+0.0018050647340714931j),(0.9683045744895935+0.005167374853044748j)
-6.3544921875000115,(0.9902457594871521+0.009134269319474697j),(-0.01058367919176817-0.0005079077673144639j),(1.0016721487045288+0.021249959245324135j),(0.010595888830721378+0.0014568824553862214j),(1.0061129331588745+0.02705327235162258j),(-0.007428810000419617+0.0018432507058605552j),(0.9684513211250305+0.005182032939046621j)
-6.345703124999986,(0.9903010129928589+0.026523446664214134j),(-0.0106767313554883-0.0005107964389026165j),(1.001902461051941+0.03758791461586952j),(0.010490882210433483+0.0014742572093382478j),(1.0068994760513306+0.04283519834280014j),(-0.007510874420404434+0.0018818072276189923j),(0.968601644039154+0.005196107551455498j)
-6.3369140625,(0.9901056289672852+0.04385136440396309j),(-0.010767589323222637-0.0005134370876476169j),(1.001802921295166+0.05384295806288719j),(0.010387560352683067+0.001491521717980504j),(1.0073037147521973+0.05850256234407425j),(-0.0075912438333034515+0.0019207276636734605j),(0.9687553644180298+0.005209608934819698j)
-6.328125000000014,(0.9896602630615234+0.061109814792871475j),(-0.01085621491074562-0.0005158241256140172j),(1.0013724565505981+0.07001449167728424j),(0.01028596144169569+0.0015086662024259567j),(1.0073214769363403+0.07405802607536316j),(-0.0076698907651007175+0.001960000256076455j),(0.9689122438430786+0.005222619976848364j)
-6.319335937499988,(0.988965630531311+0.07829005271196365j),(-0.010942574590444565-0.0005179623258300126j),(1.000610589981079+0.08610279113054276j),(0.010186120867729187+0.0015256881015375257j),(1.006948709487915+0.08950447291135788j),(-0.007746795192360878+0.0019996194168925285j),(0.9690726399421692+0.0052347611635923386j)
-6.310546875000002,(0.9880218505859375+0.09538496285676956j),(-0.01102663204073906-0.0005198539001867175j),(0.9995176196098328+0.10210767388343811j),(0.0100880591198802+0.001542583922855556j),(1.0061830282211304+0.10484550148248672j),(-0.00782193522900343+0.0020395761821419j),(0.969235897064209+0.005246434360742569j)
-6.3017578124999964,(0.9868289232254028+0.11238688230514526j),(-0.011108361184597015-0.0005215013516135514j),(0.9980932474136353+0.11802942305803299j),(0.009991816245019436+0.0015593506395816803j),(1.005021572113037+0.12008517235517502j),(-0.007895288057625294+0.002079860307276249j),(0.9694024324417114+0.005257326178252697j)
-6.29296874999999,(0.985386312007904+0.12928849458694458j),(-0.01118772104382515-0.0005229044472798705j),(0.9963383674621582+0.13386864960193634j),(0.009897422976791859+0.001575983944348991j),(1.003462791442871+0.13522733747959137j),(-0.00796683318912983+0.002120465273037553j),(0.9695718884468079+0.005267591215670109j)
-6.284179687500004,(0.983693540096283+0.14608360826969147j),(-0.011264684610068798-0.0005240648170001805j),(0.9942532181739807+0.14962613582611084j),(0.00980491004884243+0.0015924822073429823j),(1.0015058517456055+0.15027672052383423j),(-0.00803655106574297+0.0021613803692162037j),(0.9697443246841431+0.0052770571783185005j)
-6.275390624999998,(0.9817497730255127+0.16276583075523376j),(-0.011339221149682999-0.0005249866517260671j),(0.9918398857116699+0.16530261933803558j),(0.009714297018945217+0.001608839724212885j),(0.9991503953933716+0.1652379035949707j),(-0.008104419335722923+0.002202597912400961j),(0.9699194431304932+0.0052858684211969376j)
-6.266601562499992,(0.979553759098053+0.1793292909860611j),(-0.011411297135055065-0.0005256719887256622j),(0.9890989661216736+0.1808987706899643j),(0.009625628590583801+0.0016250539338216186j),(0.9963969588279724+0.1801154613494873j),(-0.008170419372618198+0.00224410742521286j),(0.9700973629951477+0.005293797701597214j)
-6.257812500000007,(0.9771039485931396+0.19576898217201233j),(-0.011480881832540035-0.000526122807059437j),(0.9860329031944275+0.1964162290096283j),(0.009538919664919376+0.0016411262331530452j),(0.9932466745376587+0.19491459429264069j),(-0.008234529756009579+0.002285901689901948j),(0.9702778458595276+0.005301218945533037j)
-6.2490234374999805,(0.9743987321853638+0.2120799720287323j),(-0.01154794730246067-0.0005263385246507823j),(0.9826434254646301+0.21185554563999176j),(0.009454209357500076+0.00165704230312258j),(0.9897017478942871+0.20964014530181885j),(-0.008296733722090721+0.0023279699962586164j),(0.9704609513282776+0.005307650659233332j)
-6.240234374999995,(0.9714364409446716+0.22825782001018524j),(-0.011612465605139732-0.0005263253697194159j),(0.9789334535598755+0.22721804678440094j),(0.009371519088745117+0.0016728099435567856j),(0.9857652187347412+0.22429679334163666j),(-0.008357010781764984+0.0023703044280409813j),(0.9706462621688843+0.005313458852469921j)
-6.231445312500009,(0.9682149291038513+0.24429871141910553j),(-0.011674403212964535-0.0005260835168883204j),(0.9749051928520203+0.24250462651252747j),(0.009290882386267185+0.0016884207725524902j),(0.9814402461051941+0.23888923227787018j),(-0.00841534323990345+0.0024128942750394344j),(0.9708342552185059+0.005318371579051018j)
-6.222656250000003,(0.9647315740585327+0.2601992189884186j),(-0.011733733117580414-0.0005256152944639325j),(0.9705621600151062+0.25771600008010864j),(0.009212322533130646+0.0017038702499121428j),(0.9767311215400696+0.25342199206352234j),(-0.008471713401377201+0.0024557302240282297j),(0.9710242748260498+0.00532225938513875j)
-6.213867187499997,(0.9609846472740173+0.2759568691253662j),(-0.011790432035923004-0.0005249233799986541j),(0.9659075736999512+0.27285295724868774j),(0.009135864675045013+0.001719158492051065j),(0.9716430902481079+0.2678998112678528j),(-0.00852610357105732+0.0024988031946122646j),(0.9712164402008057+0.005325515754520893j)
-6.2050781250000115,(0.956971287727356+0.2915685772895813j),(-0.011844469234347343-0.00052400934509933j),(0.9609450101852417+0.28791648149490356j),(0.009061540476977825+0.0017342801438644528j),(0.9661820530891418+0.2823258340358734j),(-0.008578496053814888+0.0025421034079045057j),(0.9714105725288391+0.00532785477116704j)
-6.196289062499985,(0.9526893496513367+0.3070327937602997j),(-0.011895818635821342-0.0005228801164776087j),(0.9556783437728882+0.3029065728187561j),(0.008989369496703148+0.0017492329934611917j),(0.9603539705276489+0.29670438170433044j),(-0.008628875017166138+0.0025856210850179195j),(0.9716069102287292+0.005329345818608999j)
-6.187499999999999,(0.948136031627655+0.3223477005958557j),(-0.011944456025958061-0.0005215308046899736j),(0.9501119256019592+0.3178239166736603j),(0.008919378742575645+0.0017640088917687535j),(0.9541664123535156+0.3110385537147522j),(-0.008677225559949875+0.00262934691272676j),(0.9718047976493835+0.005329834297299385j)
-6.178710937500013,(0.94330894947052+0.33751222491264343j),(-0.011990352533757687-0.0005199727020226419j),(0.9442499876022339+0.3326677978038788j),(0.008851596154272556+0.0017786109820008278j),(0.9476268887519836+0.32533109188079834j),(-0.008723529055714607+0.0026732683181762695j),(0.9720045924186707+0.005329428240656853j)
-6.169921875000008,(0.9382055401802063+0.35252538323402405j),(-0.012033487670123577-0.0005182016175240278j),(0.9380971789360046+0.34743866324424744j),(0.008786040358245373+0.0017930354224517941j),(0.9407439231872559+0.33958420157432556j),(-0.008767771534621716+0.002717379480600357j),(0.9722058176994324+0.0053280675783753395j)
-6.161132812500002,(0.9328235983848572+0.3673870861530304j),(-0.012073837220668793-0.0005162248853594065j),(0.9316584467887878+0.3621353507041931j),(0.008722739294171333+0.0018072751117870212j),(0.933526337146759+0.3538001775741577j),(-0.00880993902683258+0.00276166875846684j),(0.9724087715148926+0.005325822625309229j)
-6.152343749999996,(0.9271607995033264+0.382097065448761j),(-0.012111373245716095-0.000514040351845324j),(0.9249385595321655+0.37675756216049194j),(0.00866171345114708+0.001821330632083118j),(0.9259834289550781+0.3679797351360321j),(-0.008850017562508583+0.0028061247430741787j),(0.9726129770278931+0.005322525277733803j)
-6.143554687499989,(0.9212149977684021+0.3966555893421173j),(-0.012146077118813992-0.0005116541287861764j),(0.9179429411888123+0.3913036584854126j),(0.008602985180914402+0.001835195696912706j),(0.9181252717971802+0.3821236193180084j),(-0.008887993171811104+0.0028507388196885586j),(0.9728186130523682+0.005318297538906336j)
-6.1347656250000036,(0.9149844646453857+0.4110628366470337j),(-0.012177927419543266-0.0005090690101496875j),(0.9106766581535339+0.4057721793651581j),(0.008546578697860241+0.0018488677451387048j),(0.9099620580673218+0.3962324857711792j),(-0.0089238490909338+0.002895499812439084j),(0.9730252623558044+0.005313050001859665j)
-6.125976562499998,(0.9084672331809998+0.42531993985176086j),(-0.01220689807087183-0.0005062880227342248j),(0.9031452536582947+0.42016103863716125j),(0.008492513559758663+0.0018623439827933908j),(0.9015044569969177+0.4103049635887146j),(-0.0089575769379735+0.002940399805083871j),(0.9732330441474915+0.0053068180568516254j)
-6.117187499999992,(0.9016623497009277+0.4394274652004242j),(-0.012232973240315914-0.0005033154739066958j),(0.8953543305397034+0.43446865677833557j),(0.008440811187028885+0.0018756247591227293j),(0.8927633762359619+0.42434054613113403j),(-0.008989161811769009+0.0029854231979697943j),(0.9734418988227844+0.005299520678818226j)
-6.108398437500006,(0.8945682048797607+0.45338696241378784j),(-0.01225612685084343-0.0005001501413062215j),(0.887309193611145+0.44869178533554077j),(0.008391492068767548+0.0018887028563767672j),(0.8837501406669617+0.43833738565444946j),(-0.009018592536449432+0.0030305651016533375j),(0.973651647567749+0.005291220266371965j)
-6.099609375,(0.887184739112854+0.4671989679336548j),(-0.012276348657906055-0.0004968006978742778j),(0.8790158629417419+0.46282780170440674j),(0.008344573900103569+0.001901574432849884j),(0.8744758367538452+0.45229268074035645j),(-0.009045857936143875+0.003075811779126525j),(0.9738619327545166+0.005281816702336073j)
-6.090820312499995,(0.8795110583305359+0.4808652102947235j),(-0.012293609790503979-0.0004932667361572385j),(0.8704797625541687+0.47687315940856934j),(0.00830007717013359+0.0019142404198646545j),(0.8649525046348572+0.46620360016822815j),(-0.009070945903658867+0.0031211543828248978j),(0.9740729331970215+0.005271399859338999j)
-6.082031250000009,(0.8715475797653198+0.49438706040382385j),(-0.012307900935411453-0.0004895525053143501j),(0.8617067933082581+0.4908246695995331j),(0.008258017711341381+0.0019266968593001366j),(0.8551914691925049+0.48006656765937805j),(-0.009093848057091236+0.0031665824353694916j),(0.9742845892906189+0.005259891971945763j)
-6.073242187500003,(0.8632945418357849+0.507765531539917j),(-0.012319198809564114-0.00048566010082140565j),(0.8527027368545532+0.5046778321266174j),(0.008218418806791306+0.0019389367662370205j),(0.8452044129371643+0.49387726187705994j),(-0.009114554151892662+0.0032120824325829744j),(0.974496603012085+0.005247252993285656j)
-6.0644531249999964,(0.8547527194023132+0.5210021138191223j),(-0.012327488511800766-0.0004815953434444964j),(0.8434733152389526+0.5184287428855896j),(0.008181292563676834+0.001950961071997881j),(0.8350030779838562+0.5076304078102112j),(-0.00913305301219225+0.0032576469238847494j),(0.9747086763381958+0.005233573727309704j)
